STT,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chtct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDP_growth,GDPpercapita,INF
403,PTRE.KL,Petra Energy Bhd,Malaysia,Energy Equipment & Services,2018,0.503541127,0,8.201257555,0.189065882,0.382211212,0.916069588,0.24788248,0,-11390314.77,-0.055188715,0.010686841,0.783783907,-0.005517424,-5065133.17,0,0,0,0,0,4.843086976,4.03749829,0.624674675
404,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2024,2.701123205,58.92,9.124159736,0.212256994,0.358530282,0.652025253,0.238295855,0.034461138,61287485.91,0.052846359,0.185560376,0.827725482,0.128156244,112076662.9,6,36.36,TRUE,53.62,44.01,5.114155478,4.074350408,0.782509892
404,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2023,3.114837171,60.2,9.064356739,0.236301228,0.355255239,0.713665903,0.193421285,0.005050191,10416728.43,0.008691942,0.169136992,0.84910029,-0.004922083,100238009.5,6,33.33,0,44.95,49.52,3.555487154,4.056107349,-1.872255625
404,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2022,3.020689469,61.38,9.078614537,0.277353934,0.38301594,0.679691203,0.180816523,0.001485119,-29168480.73,-0.024731443,0.219721149,0.819950203,0.136280616,82063945.58,6,33.33,0,55.41,51.66,8.861821876,4.069967336,6.403485118
404,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2021,3.062215744,43.63,9.071664348,0.309045189,0.394771831,0.60289775,0.280588433,0.005080032,-2069950.04,-0.001774389,0.20524219,0.811362593,0.179271323,56041161.08,7,28.57,0,35.72,40.26,3.315349544,4.037550459,5.675938488
404,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2020,3.061056685,34.09,9.066911015,0.322197279,0.535984341,0.548003722,0.285159773,0.013612839,52827744.27,0.056031683,0.215767136,0.814180317,0.096329178,78451869.72,6,28.57,0,29.14,18.04,-5.456846584,3.998151461,-0.818007729
404,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2019,3.877382325,24.41,8.974428396,0.357596033,0.478044323,0.525539775,0.2602913,0.000183702,4510549.5,0.004995857,0.178446111,0.848408129,0.086267289,55406213.77,7,28.57,0,17.79,13.17,4.413187421,4.038230265,0.071826909
404,QRES.KL,QL Resources Bhd,Malaysia,Food Products,2018,4.023138736,0,8.955619493,0.322139035,0.3725475,0.552329581,0.261552431,0.000432722,-9849754.9,-0.01143737,0.219852378,0.790819242,0.050699601,55261274.51,0,0,0,0,0,4.843086976,4.03749829,0.624674675
405,RENE.KL,Reneuco Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2024,0.047919184,41.83,8.15058374,0.485538886,0.115963601,0.354097389,0.055793632,0,-1015558.06,#DIV/0!,#DIV/0!,0,#DIV/0!,-18113416.01,12,14.29,FALSE,33.29,33.41,5.114155478,4.074350408,0.782509892
405,RENE.KL,Reneuco Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2023,#DIV/0!,44.75,#NUM!,#DIV/0!,0.129247679,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,#DIV/0!,-1,0,8,28.57,0,59.88,26.86,3.555487154,4.056107349,-1.872255625
405,RENE.KL,Reneuco Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2022,0.122384792,23.73,7.82347548,0.348618629,0.164307514,0.592498652,0.117808086,0,-1838713.11,-0.023483253,0.007998085,0,-0.56802319,-25350378.18,7,33.33,0,37.5,17.86,8.861821876,4.069967336,6.403485118
405,RENE.KL,Reneuco Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2021,0.10360638,0,7.893755719,0.112796209,0.218661149,0.827656333,0.295011939,0,-9776895.14,-0.127356067,0.003293424,0.129011406,-0.657542416,1135950.98,0,0,0,0,0,3.315349544,4.037550459,5.675938488
405,RENE.KL,Reneuco Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2020,0.105747324,0,7.885181317,0.187750323,0.237098503,0.953124206,0.616987607,0,-9212048.19,-0.235881493,0.030079081,0,3.156500578,9213012.05,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
405,RENE.KL,Reneuco Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2019,0.173141607,0,7.591662333,0.014997488,0.198247605,0.972666188,1.505784709,0,20616300.79,2.073781535,0.147189353,0,5.994084869,2983652.5,0,0,0,0,0,4.413187421,4.038230265,0.071826909
405,RENE.KL,Reneuco Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2018,0.680651171,0,6.997447739,0.080495884,0.226317833,0.848646035,0.107264957,0,-721307.51,-0.080956132,1.523541582,0,1.257218815,116464.89,0,0,0,0,0,4.843086976,4.03749829,0.624674675
406,RGBI.KL,RGB International Bhd,Malaysia,"Hotels, Restaurants & Leisure",2024,#DIV/0!,45.7,#NUM!,#DIV/0!,0.090613062,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.117568391,20369225.6,6,37.5,0,50.71,36.62,5.114155478,4.074350408,0.782509892
406,RGBI.KL,RGB International Bhd,Malaysia,"Hotels, Restaurants & Leisure",2023,#DIV/0!,35.71,#NUM!,#DIV/0!,0.086610636,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,1.459629476,4621163.4,6,40,0,17.77,38.22,3.555487154,4.056107349,-1.872255625
406,RGBI.KL,RGB International Bhd,Malaysia,"Hotels, Restaurants & Leisure",2022,#DIV/0!,28.57,#NUM!,#DIV/0!,0.077706091,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.200249271,868584.09,5,20,0,16.78,36.37,8.861821876,4.069967336,6.403485118
406,RGBI.KL,RGB International Bhd,Malaysia,"Hotels, Restaurants & Leisure",2021,#DIV/0!,25.5,#NUM!,#DIV/0!,0.095370778,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.085803619,-2501750.72,4,20,0,18.62,25.69,3.315349544,4.037550459,5.675938488
406,RGBI.KL,RGB International Bhd,Malaysia,"Hotels, Restaurants & Leisure",2020,#DIV/0!,0,#NUM!,#DIV/0!,0.092233496,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.446458344,-7232960.2,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
406,RGBI.KL,RGB International Bhd,Malaysia,"Hotels, Restaurants & Leisure",2019,#DIV/0!,0,#NUM!,#DIV/0!,0.233550954,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.064950882,9825346.05,0,0,0,0,0,4.413187421,4.038230265,0.071826909
406,RGBI.KL,RGB International Bhd,Malaysia,"Hotels, Restaurants & Leisure",2018,#DIV/0!,0,#NUM!,#DIV/0!,0.237677561,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.471572415,8580891.04,0,0,0,0,0,4.843086976,4.03749829,0.624674675
407,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2024,0.473665278,42.36,7.701832622,0.251984269,0.380936365,0.402354361,0.214065886,0.049401401,-2696468.72,-0.049843346,0.176493354,0.728255129,0.017737418,990833.51,5,16.67,TRUE,52.53,30.65,5.114155478,4.074350408,0.782509892
407,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2023,0.425210333,29.38,7.733188196,0.238734225,0.323637888,0.367491616,0.133183133,0,1400709.54,0.026139781,0.153989734,0.664148406,-0.163925377,532379.42,5,16.67,TRUE,42.96,16.08,3.555487154,4.056107349,-1.872255625
407,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2022,0.438025842,36.65,7.729046141,0.244643422,0.291598603,0.385970884,0,0.128151855,-6155463,-0.141606533,0.139024748,0,-0.124051186,2676207.44,5,16.67,TRUE,56.22,20.24,8.861821876,4.069967336,6.403485118
407,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2021,0.518219152,34.58,7.638177435,0.118675013,0.395897864,0.249333916,0,0.311010152,5789096.39,0.200302663,0.290268769,0,0.735776486,4121619.28,8,14.29,TRUE,62.23,16.21,3.315349544,4.037550459,5.675938488
407,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2020,0.765521567,0,7.460924058,0.04026414,0.428666278,0.367191674,0,0.258789645,1631574.03,0.061188862,0.136167608,0,-0.209255311,1869698.74,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
407,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2019,0.782412053,0,7.425934411,0.053980022,0.532023987,0.260423969,0,0.226621238,278244.55,0.009521694,0.345095742,0,2.497204188,2635217.92,0,0,0,0,0,4.413187421,4.038230265,0.071826909
407,RGTB.KL,RGT Bhd,Malaysia,Chemicals,2018,0.757306895,0,7.465712454,0.068820089,0.514856316,0.433606018,0,0.200894718,4207823.18,1.812040477,0.966864485,0,1.670744238,-255846.95,0,0,0,0,0,4.843086976,4.03749829,0.624674675
408,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2024,0.531327767,26.65,8.227111366,0.308116238,0.169761318,0.703912665,0.026525442,0,5543229.63,0.0298172,0.052438395,2.090012095,0.101622161,5469876.9,5,14.29,0,23.88,28.46,5.114155478,4.074350408,0.782509892
408,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2023,0.469114269,17.12,8.269296012,0.398569958,0.158751505,0.683203842,0.00873431,0,-1115037.04,-0.005763651,0.031434666,1.822318208,-0.279877417,2836211.33,5,14.29,0,17.83,15.02,3.555487154,4.056107349,-1.872255625
408,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2022,0.464312973,12.94,8.286591592,0.410492986,0.174294014,0.632104684,0.01745956,0,-1647613.64,-0.0077369,0.061310668,2.163245643,0.181276752,-1322206.82,6,12.5,0,21.51,3.56,8.861821876,4.069967336,6.403485118
408,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2021,0.40846427,12.58,8.3282884,0.437494643,0.184284639,0.592343545,0.004422945,0,3781702.69,0.016662841,0.064842738,2.070553988,0.356199354,-1675708.45,5,0,0,20.56,3.7,3.315349544,4.037550459,5.675938488
408,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2020,0.394195665,0,8.355938337,0.449125776,0.219289547,0.564117187,0.003517721,0,3990320.9,0.014556282,0.06600917,0,0.377128596,-13943184.08,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
408,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2019,0.31738611,0,8.43795736,0.452259646,0.232513152,0.647468305,0.001744699,0,168593.79,0.000574799,0.045073964,0,-0.15093551,-15368882.37,0,0,0,0,0,4.413187421,4.038230265,0.071826909
408,RIMB.KL,Rimbunan Sawit Bhd,Malaysia,Food Products,2018,0.296844192,0,8.467325278,0.443772858,0.2397139,0.575740265,0.00376096,0,-1232237.29,-0.003387555,0.04624229,1.681004507,0.022330819,-36004128.33,0,0,0,0,0,4.843086976,4.03749829,0.624674675
409,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2024,1.375147466,37.44,8.656368113,0.131559207,0.162034074,0.776032362,0.061701771,0,-1862908.68,-0.004230677,0.312130191,0.753796938,0.052842236,20726268.32,6,25,TRUE,74.9,6.65,5.114155478,4.074350408,0.782509892
409,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2023,1.43017766,37.19,8.643781737,0.152698157,0.122363649,0.887084167,0.063238707,0,3218422.45,0.008828637,0.25819263,0.739714111,-0.032548904,22992271.04,4,28.57,TRUE,75.06,7.27,3.555487154,4.056107349,-1.872255625
409,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2022,1.784210754,32.38,8.561749404,0.31703239,0.65498396,0.857274403,0.030965652,0,-2271655.33,-0.007909274,0.399540054,0.640285711,0.200296839,20147165.53,4,20,TRUE,56.37,4.49,8.861821876,4.069967336,6.403485118
409,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2021,2.265028679,38.16,8.458205806,0.197576794,0.155651631,0.905966328,0.066904882,0,3558410.66,0.015758133,0.378251101,0.635962394,0.295447516,17952652.87,4,25,TRUE,78.57,3.41,3.315349544,4.037550459,5.675938488
409,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2020,2.946854852,0,8.353751314,0.132963675,0.911464607,0.847391102,0.061403275,0,317249.7,0.001496047,0.195654817,0.793929487,-0.031507494,14402653.8,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
409,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2019,3.16675374,0,8.326456013,0.136768827,0.769668499,0.774327992,0.062690185,0,-2133086.02,-0.011006413,0.181598227,0.789200631,0.176155818,18507535.36,0,0,0,0,0,4.413187421,4.038230265,0.071826909
409,SAEG.KL,SAM Engineering & Equipment (M) Bhd,Malaysia,Machinery,2018,3.517152574,0,8.287362561,0.126224201,0.543242022,0.863024815,0.108980736,0,597058.82,0.003413194,0.178349013,0.740041987,0.154562952,19243382.35,0,0,0,0,0,4.843086976,4.03749829,0.624674675
410,SAIH.KL,Sanichi Technology Bhd,Malaysia,Machinery,2024,0.069604923,6.02,7.809022666,0.104729903,0.624954419,0.305162953,0,0.02411314,-10617186.02,-0.158321609,18.85042266,0,2.0446059,-4241452.09,7,20,0,13.29,1.1,5.114155478,4.074350408,0.782509892
410,SAIH.KL,Sanichi Technology Bhd,Malaysia,Machinery,2023,0.075585572,0,7.826469231,0.103191291,0.61421156,0,#DIV/0!,0.271363157,0,#DIV/0!,#DIV/0!,0,#DIV/0!,-871754.7,0,0,0,0,0,3.555487154,4.056107349,-1.872255625
410,SAIH.KL,Sanichi Technology Bhd,Malaysia,Machinery,2022,#DIV/0!,6.46,#NUM!,#DIV/0!,0.597628899,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,#DIV/0!,-1,0,5,25,0,11.93,0.95,8.861821876,4.069967336,6.403485118
410,SAIH.KL,Sanichi Technology Bhd,Malaysia,Machinery,2021,0.055185911,0,7.908702221,0.104798444,0.578098339,0.566716768,0,0.352826977,-13270.45,-0.000151821,4.600463029,0,0.231633414,-5328386.36,0,0,0,0,0,3.315349544,4.037550459,5.675938488
410,SAIH.KL,Sanichi Technology Bhd,Malaysia,Machinery,2020,0.051201909,0,7.941552768,0.111476018,0.577862581,0.447450078,0,0.423745599,-5876320.85,-0.066526626,2.428881605,0,-0.278405891,-22630081.65,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
410,SAIH.KL,Sanichi Technology Bhd,Malaysia,Machinery,2019,0.055047223,0,7.946110004,0.107442478,0.590859035,0.35908137,0,0.386185539,13521490.05,0.17479984,2.844952587,0,0.121500422,-1914910.45,0,0,0,0,0,4.413187421,4.038230265,0.071826909
410,SAIH.KL,Sanichi Technology Bhd,Malaysia,Machinery,2018,0.065418983,0,7.888483523,0.119818034,0.612886305,0.515018091,0,0.314818683,-3063206.16,-0.044231318,2.051845318,0,-0.301422201,-5069569.58,0,0,0,0,0,4.843086976,4.03749829,0.624674675
411,SCCM.KL,Scicom (MSC) Bhd,Malaysia,Professional Services,2024,2.254114621,56.21,7.536900168,0.09986339,0.731602278,0.772997242,1.190029728,0,0,#DIV/0!,#DIV/0!,0,#DIV/0!,0,8,37.5,TRUE,75.75,27.85,5.114155478,4.074350408,0.782509892
411,SCCM.KL,Scicom (MSC) Bhd,Malaysia,Professional Services,2023,#DIV/0!,54.83,#NUM!,#DIV/0!,0.76240984,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,5,37.5,TRUE,73.32,13.02,3.555487154,4.056107349,-1.872255625
411,SCCM.KL,Scicom (MSC) Bhd,Malaysia,Professional Services,2022,#DIV/0!,49.26,#NUM!,#DIV/0!,0.741904287,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,5,25,TRUE,67.92,5.2,8.861821876,4.069967336,6.403485118
411,SCCM.KL,Scicom (MSC) Bhd,Malaysia,Professional Services,2021,#DIV/0!,0,#NUM!,#DIV/0!,0.740579843,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,3.315349544,4.037550459,5.675938488
411,SCCM.KL,Scicom (MSC) Bhd,Malaysia,Professional Services,2020,#DIV/0!,0,#NUM!,#DIV/0!,0.732306849,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
411,SCCM.KL,Scicom (MSC) Bhd,Malaysia,Professional Services,2019,#DIV/0!,0,#NUM!,#DIV/0!,0.755122913,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,4.413187421,4.038230265,0.071826909
411,SCCM.KL,Scicom (MSC) Bhd,Malaysia,Professional Services,2018,#DIV/0!,0,#NUM!,#DIV/0!,0.731519652,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,4.843086976,4.03749829,0.624674675
412,SCGB.KL,SCGM Bhd,Malaysia,Containers & Packaging,2024,1.014932746,24.57,7.415440596,0,0.051520563,1,107.087739,0,-2450008.95,-0.088382091,#DIV/0!,0,#DIV/0!,-686732.32,4,60,0,22.67,15.14,5.114155478,4.074350408,0.782509892
412,SCGB.KL,SCGM Bhd,Malaysia,Containers & Packaging,2023,0.977819357,34.11,7.442803398,0,0.166316429,1,14.19016836,0,3951283.22,0.054368052,4.82907E-05,0,-1,1448189.54,5,50,0,35.64,27.72,3.555487154,4.056107349,-1.872255625
412,SCGB.KL,SCGM Bhd,Malaysia,Containers & Packaging,2022,0.364260434,35.8,7.861394391,0.204727261,0.148172165,0.567327663,0.151362507,0,-990629.6,-0.013214646,0.182222441,0,0.08620272,7092228.86,4,42.86,0,35.66,31.4,8.861821876,4.069967336,6.403485118
412,SCGB.KL,SCGM Bhd,Malaysia,Containers & Packaging,2021,0.354527611,0,7.874855764,0.242595455,0.151735151,0.565701993,0.206129385,0,2144769.12,0.030841985,0.207000237,0.989182015,0.228358803,8209450.28,0,0,0,0,0,3.315349544,4.037550459,5.675938488
412,SCGB.KL,SCGM Bhd,Malaysia,Containers & Packaging,2020,0.375857268,0,7.842238221,0.319582203,0.149290525,0.533574552,0.071083017,0,-794880.04,-0.010610447,0.176027422,0,-0.077334034,4024367.58,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
412,SCGB.KL,SCGM Bhd,Malaysia,Containers & Packaging,2019,0.348728622,0,7.8745679,0.374622494,0.147242831,0.532846748,0.101816026,0,950975.31,0.012231287,0.152882269,0.915790484,0.004277943,-1239031.95,0,0,0,0,0,4.413187421,4.038230265,0.071826909
412,SCGB.KL,SCGM Bhd,Malaysia,Containers & Packaging,2018,0.333304031,0,7.890697078,0.276915235,0.154740351,0.615574356,0.051436752,0,-2143176.02,-0.040766919,0.203407076,0.882193732,0.284153679,4182349.49,0,0,0,0,0,4.843086976,4.03749829,0.624674675
413,SLCN.KL,Salcon Bhd,Malaysia,Water Utilities,2024,#DIV/0!,57.57,#NUM!,#DIV/0!,0.494379306,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.982531088,3781557.74,5,16.67,0,60.43,48.05,5.114155478,4.074350408,0.782509892
413,SLCN.KL,Salcon Bhd,Malaysia,Water Utilities,2023,#DIV/0!,62.12,#NUM!,#DIV/0!,0.472370137,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.273868268,-8055555.56,5,14.29,0,74.63,44.39,3.555487154,4.056107349,-1.872255625
413,SLCN.KL,Salcon Bhd,Malaysia,Water Utilities,2022,#DIV/0!,57.33,#NUM!,#DIV/0!,0.459776207,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.326712972,-9390909.09,5,14.29,0,56.33,44.94,8.861821876,4.069967336,6.403485118
413,SLCN.KL,Salcon Bhd,Malaysia,Water Utilities,2021,#DIV/0!,0,#NUM!,#DIV/0!,0.462011037,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.426600471,4539145.05,0,0,0,0,0,3.315349544,4.037550459,5.675938488
413,SLCN.KL,Salcon Bhd,Malaysia,Water Utilities,2020,#DIV/0!,0,#NUM!,#DIV/0!,0.464970668,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.032350496,-2424129.35,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
413,SLCN.KL,Salcon Bhd,Malaysia,Water Utilities,2019,#DIV/0!,0,#NUM!,#DIV/0!,0.487949826,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.483708972,-2384446.07,0,0,0,0,0,4.413187421,4.038230265,0.071826909
413,SLCN.KL,Salcon Bhd,Malaysia,Water Utilities,2018,#DIV/0!,0,#NUM!,#DIV/0!,0.532946213,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.382497258,-916707.02,0,0,0,0,0,4.843086976,4.03749829,0.624674675
414,SPOR.KL,Sports Toto Bhd,Malaysia,"Hotels, Restaurants & Leisure",2024,0.499652706,60.31,8.976790926,0.429355387,0.535820022,0.57257868,0,0.198052329,3682660.33,0.004384314,0.100431038,0,0.138439678,56411876.48,5,14.29,TRUE,33.5,67.39,5.114155478,4.074350408,0.782509892
414,SPOR.KL,Sports Toto Bhd,Malaysia,"Hotels, Restaurants & Leisure",2023,0.56389622,64.94,8.924259987,0.419408881,0.572903812,0.589371862,0.149571339,0.124785882,23329162.25,0.027649003,0.086213434,0.27344143,0.030992702,46773700.95,5,14.29,TRUE,52.39,62.99,3.555487154,4.056107349,-1.872255625
414,SPOR.KL,Sports Toto Bhd,Malaysia,"Hotels, Restaurants & Leisure",2022,0.562558952,51.63,8.926219661,0.440677647,0.54061392,0.542562284,0.147574616,0.102127537,15861521.97,0.021432064,0.117771223,0.275528074,0.101672705,49585852.09,5,12.5,TRUE,36.13,42.78,8.861821876,4.069967336,6.403485118
414,SPOR.KL,Sports Toto Bhd,Malaysia,"Hotels, Restaurants & Leisure",2021,0.656312432,43.27,8.869280868,0.455984389,0.531623376,0.448605,0.177662158,0.112973192,44274398.55,0.063988433,0.07837813,0.276332652,0.019950209,38632546.53,5,12.5,TRUE,28.15,33.76,3.315349544,4.037550459,5.675938488
414,SPOR.KL,Sports Toto Bhd,Malaysia,"Hotels, Restaurants & Leisure",2020,0.688068965,42.72,8.840051195,0.460566608,0.46160272,0.571254517,0.093176701,0.032182493,14127228.92,0.020795284,0.072532892,0.29487605,0.074872945,45155903.61,5,16.67,TRUE,31.75,34.66,-5.456846584,3.998151461,-0.818007729
414,SPOR.KL,Sports Toto Bhd,Malaysia,"Hotels, Restaurants & Leisure",2019,0.690666558,34.78,8.832092132,0.509916063,0.376308818,0.498123791,0.173458358,0.040358657,-29077533.86,-0.045033757,0.064305644,0.248415675,-0.320464396,31224894.91,6,16.67,TRUE,26.62,16.34,4.413187421,4.038230265,0.071826909
414,SPOR.KL,Sports Toto Bhd,Malaysia,"Hotels, Restaurants & Leisure",2018,0.727193069,16.28,8.810019386,0.421247315,0.446910504,0.573355768,0.130497779,0.102751708,3446489.1,0.005137738,0.08341716,0.145386139,0.128713518,65536319.61,5,12.5,TRUE,27.63,1.62,4.843086976,4.03749829,0.624674675
415,SYML.KL,Symphony Life Bhd,Malaysia,Real Estate Management & Development,2024,0.102970843,45.27,8.421894635,0.124900139,0.090416724,0.617424448,0,0.011681222,-10848252.54,-0.042386224,2.921869622,0,-0.533805745,-1399549.04,5,14.29,TRUE,20.18,40.41,5.114155478,4.074350408,0.782509892
415,SYML.KL,Symphony Life Bhd,Malaysia,Real Estate Management & Development,2023,0.106285458,37.94,8.408135058,0.140975024,0.261363942,0.596731949,0,0.050511803,-11118051.88,-0.041122918,1.106897891,0,-0.489442117,-2040656.43,6,12.5,TRUE,21.75,26.75,3.555487154,4.056107349,-1.872255625
415,SYML.KL,Symphony Life Bhd,Malaysia,Real Estate Management & Development,2022,0.100830673,33.4,8.431944769,0.151387158,0.246489415,0.53612414,0,0.043313143,-12092970.52,-0.037641725,0.509149209,0.022126254,-0.58704459,-18205215.42,9,0,TRUE,17.11,30.05,8.861821876,4.069967336,6.403485118
415,SYML.KL,Symphony Life Bhd,Malaysia,Real Estate Management & Development,2021,0.084452642,37.13,8.50686348,0.17862483,0.226750573,0.540884868,0,0.022179893,24837021.18,0.068549064,1.664055646,0.022606473,0.123835412,7969783.49,9,16.67,0,21.47,29.71,3.315349544,4.037550459,5.675938488
415,SYML.KL,Symphony Life Bhd,Malaysia,Real Estate Management & Development,2020,0.074935435,0,8.559097976,0.280679781,0.224769806,0.531136046,0,0.018672478,8395174.91,0.024794611,2.83264634,0.024391478,0.235146116,13141375.15,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
415,SYML.KL,Symphony Life Bhd,Malaysia,Real Estate Management & Development,2019,0.077645949,0,8.529672441,0.279866989,0.246610053,0.544915131,0,0.020962342,-6790632.97,-0.018920062,2.015200202,0,0.046515397,11610248.09,0,0,0,0,0,4.413187421,4.038230265,0.071826909
415,SYML.KL,Symphony Life Bhd,Malaysia,Real Estate Management & Development,2018,0.078030493,0,8.554987694,0.322068344,0.221968199,0.427769257,0,0.038960365,5456372.55,0.015806711,3.461345004,0,0.503858535,18487009.8,0,0,0,0,0,4.843086976,4.03749829,0.624674675
416,TECE.KL,Techbase Industries Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2024,0.087902815,13.07,7.953244108,0.124036272,0.202900375,0.420658936,1.733871575,0,3391332.75,0.036400464,0.11054052,0,-0.195091251,-7697735.19,6,16.67,0,31.11,2.11,5.114155478,4.074350408,0.782509892
416,TECE.KL,Techbase Industries Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2023,0.084719504,12.58,7.969263488,0.151003203,0.21219535,0.415075333,1.221159882,0,-2405591.3,-0.025657241,0.119620325,0,-0.071928049,4416907.03,5,14.29,0,30.63,0.2,3.555487154,4.056107349,-1.872255625
416,TECE.KL,Techbase Industries Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2022,0.080530453,0,7.972011892,0.190037383,0.209335728,0.41201689,0.89751634,0,-8339253.6,-0.088401759,0.13879549,0,-0.010655976,2106339.93,0,0,0,0,0,8.861821876,4.069967336,6.403485118
416,TECE.KL,Techbase Industries Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2021,0.083343848,0,7.974666272,0.189618471,0.192283627,0.318483617,1.016453596,0,2668326.22,0.026159516,0.094871558,0.63530695,-0.328771706,4067567.57,0,0,0,0,0,3.315349544,4.037550459,5.675938488
416,TECE.KL,Techbase Industries Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2020,0.077132799,0,8.008609216,0.220917991,0.191244422,0.466190461,1.047507093,0,9151286.29,0.092729701,0.113949584,0.6091887,-0.089310004,4902289.36,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
416,TECE.KL,Techbase Industries Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2019,0.083307576,0,7.994263281,0.227698256,0.252179253,0.467725187,0.609539497,0,6151515.15,0.070912095,0.129086628,0.627128845,0.184492654,2216969.7,0,0,0,0,0,4.413187421,4.038230265,0.071826909
