"",Identifier,Company Name,Country of Exchange,GICS Industry Name,year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF,ClimateRiskScore, n_years
458,KESM.KL,KESM Industries Bhd,Malaysia,Semiconductors & Semiconductor Equipment,2022,0.27365863323,22.17000007629,7.98087978363,0.06410081685,0.08915943652,0.59967762232,0.66563898325,0.00000000000,3773606.00000000000,0.43150621653,0.00438631512,0.40069589019,-5.75185441971,374550.36000000000,5.00000000000,20.00000000000,TRUE,25.29000091553,11.02999973297,8.86182212830,4.06996726990,6.40348529816,1.38800358772,3.00000000000
458,KESM.KL,KESM Industries Bhd,Malaysia,Semiconductors & Semiconductor Equipment,2023,0.25039428473,27.50000000000,8.03189945221,0.19319823384,0.13410341740,0.49918651581,0.35975524783,0.00000000000,3788551.25000000000,0.54417246580,0.00306771905,0.37021672726,-8.69001483917,-694475.26000000000,5.00000000000,20.00000000000,TRUE,43.72999954224,11.68999958038,3.55548715591,4.05610752106,-1.87225568295,2.27103090286,3.00000000000
458,KESM.KL,KESM Industries Bhd,Malaysia,Semiconductors & Semiconductor Equipment,2024,0.25785115361,22.36000061035,8.00917053223,0.15620468557,0.14820042253,0.59752583504,0.37990963459,0.00000000000,-5437064.50000000000,0.49935162067,0.00337739894,0.34949892759,4.48719215393,40940.77000000000,5.00000000000,20.00000000000,TRUE,29.13999938965,15.14999961853,5.11415529251,4.07435035706,0.78250986338,2.09111046791,3.00000000000
459,KIML.KL,Kim Loong Resources Bhd,Malaysia,Food Products,2022,1.81279814243,31.29999923706,8.47189712524,0.04624624923,0.13557034731,0.39911246300,0.65998071432,0.00000000000,-17264856.00000000000,0.31040519476,0.05045975372,0.58365410566,9.99945926666,46841283.13000000000,5.00000000000,14.28999996185,0,37.70000076294,28.42000007629,8.86182212830,4.06996726990,6.40348529816,2.09031844139,3.00000000000
459,KIML.KL,Kim Loong Resources Bhd,Malaysia,Food Products,2023,1.99926817417,30.95000076294,8.42465400696,0.04094306752,0.11894645542,0.38152191043,0.62095934153,0.00000000000,-12597861.00000000000,0.29889595509,0.03786193952,0.58323162794,-27.87835121155,37626145.55000000000,5.00000000000,14.28999996185,0,31.09000015259,30.54000091553,3.55548715591,4.05610752106,-1.87225568295,2.14490580559,3.00000000000
459,KIML.KL,Kim Loong Resources Bhd,Malaysia,Food Products,2024,1.73117864132,33.02999877930,8.48908424377,0.11695102602,0.10124545544,0.28338745236,0.75445431471,0.00000000000,16399636.00000000000,0.44313237071,0.03264076263,0.54355370998,17.21436500549,43726467.42000000000,5.00000000000,14.28999996185,0,35.20000076294,34.70000076294,5.11415529251,4.07435035706,0.78250986338,2.85974597931,3.00000000000
460,KKBE.KL,KKB Engineering Berhad,Malaysia,Construction & Engineering,2022,0.71300703287,43.33000183105,8.10089874268,0.00042196101,0.18894866109,0.66899144650,0.06472756714,0.00000000000,-4213772.50000000000,0.40550604463,0.08585426956,0.24322088063,-6.52186298370,4196959.09000000000,4.00000000000,25.00000000000,0,69.94000244141,29.98999977112,8.86182212830,4.06996726990,6.40348529816,1.37711060047,3.00000000000
460,KKBE.KL,KKB Engineering Berhad,Malaysia,Construction & Engineering,2023,0.62175393105,42.33000183105,8.14597797394,0.00016107300,0.26377576590,0.72173649073,0.08975961059,0.00000000000,1977762.50000000000,0.40096396208,0.08017858863,0.21069854498,16.70934295654,7482721.13000000000,4.00000000000,22.21999931335,0,74.70999908447,28.38999938965,3.55548715591,4.05610752106,-1.87225568295,1.76274812222,3.00000000000
460,KKBE.KL,KKB Engineering Berhad,Malaysia,Construction & Engineering,2024,0.47965639830,45.65999984741,8.26545238495,0.00005183930,0.42592519522,0.85588359833,0.12116865814,0.00000000000,3934650.75000000000,0.34879967570,0.06494161487,0.15685823560,38.34692382813,9056172.78000000000,4.00000000000,22.21999931335,0,66.73999786377,43.95999908447,5.11415529251,4.07435035706,0.78250986338,2.37605214119,3.00000000000
461,KLCC.KL,KLCCP Stapled Group,Malaysia,Diversified REITs,2022,0.90126460791,42.95000076294,9.61445236206,0.13133871555,0.01782217808,0.06483906507,0.03995662183,0.00000000000,33246590.00000000000,0.01694032364,0.00008603240,0.03174263984,17.92621994019,207171363.60000000000,12.00000000000,50.00000000000,TRUE,28.02000045776,49.33000183105,8.86182212830,4.06996726990,6.40348529816,1.83286774158,3.00000000000
461,KLCC.KL,KLCCP Stapled Group,Malaysia,Diversified REITs,2023,0.92456191778,47.81000137329,9.60143375397,0.12895326316,0.07408360392,0.27194485068,0.00505663315,0.00000000000,4725708.00000000000,0.01880765334,0.00008765350,0.03001370467,6.36544513702,232327233.10000000000,8.00000000000,50.00000000000,TRUE,47.25999832153,48.68999862671,3.55548715591,4.05610752106,-1.87225568295,1.91411828995,3.00000000000
461,KLCC.KL,KLCCP Stapled Group,Malaysia,Diversified REITs,2024,0.88613891602,62.29999923706,9.62087440491,0.23133487999,0.03868200630,0.14462599158,0.02340521850,0.00000000000,31618622.00000000000,0.02445828915,0.00011193100,0.02906333096,8.54839897156,236621083.30000000000,5.00000000000,50.00000000000,TRUE,39.66999816895,65.44000244141,5.11415529251,4.07435035706,0.78250986338,2.13996648788,3.00000000000
462,KOBA.KL,Kobay Technology Bhd,Malaysia,Machinery,2022,0.72115647793,18.82999992371,8.11084365845,0.12617054582,0.24679210782,0.68320751190,0.32993489504,0.00000000000,6139632.50000000000,0.23656775057,0.20595447719,0.32455202937,112.49638366699,12002857.47000000000,4.00000000000,20.00000000000,TRUE,20.95000076294,5.07999992371,8.86182212830,4.06996726990,6.40348529816,1.79844832420,3.00000000000
462,KOBA.KL,Kobay Technology Bhd,Malaysia,Machinery,2023,0.78761774302,22.75000000000,8.08235359192,0.17966118455,0.20660236478,0.63411712646,0.18652716279,0.00000000000,-7744227.00000000000,0.07902276516,0.25419971347,0.32295811176,-16.34802246094,5485519.83000000000,5.00000000000,20.00000000000,TRUE,33.81000137329,10.17000007629,3.55548715591,4.05610752106,-1.87225568295,1.60131299496,3.00000000000
462,KOBA.KL,Kobay Technology Bhd,Malaysia,Machinery,2024,0.73685115576,18.28000068665,8.11128902435,0.20559638739,0.25994396210,0.69345098734,0.20057825744,0.00000000000,3708330.75000000000,0.10166328400,0.25102275610,0.29499405622,4.24046230316,2460133.62000000000,4.00000000000,33.33000183105,TRUE,25.75000000000,10.97000026703,5.11415529251,4.07435035706,0.78250986338,1.54456210136,3.00000000000
463,KPJH.KL,KPJ Healthcare Bhd,Malaysia,Health Care Providers & Services,2022,1.84203863144,71.15000152588,9.20127677917,0.53617209196,0.23927198350,0.35107028484,0.22665169835,0.00000000000,33384772.00000000000,0.07156548649,0.00941826962,0.62013441324,4.81759309769,45894090.91000000000,9.00000000000,16.67000007629,0,79.16999816895,55.86999893188,8.86182212830,4.06996726990,6.40348529816,1.67165243626,3.00000000000
463,KPJH.KL,KPJ Healthcare Bhd,Malaysia,Health Care Providers & Services,2023,1.78272473812,71.76000213623,9.19829559326,0.52747607231,0.19342032075,0.28820800781,0.38301387429,0.00000000000,29550544.00000000000,0.10762310028,0.01007540338,0.60174351931,14.24841690063,65925272.33000000000,11.00000000000,20.00000000000,0,74.19000244141,64.47000122070,3.55548715591,4.05610752106,-1.87225568295,1.76461482048,3.00000000000
463,KPJH.KL,KPJ Healthcare Bhd,Malaysia,Health Care Providers & Services,2024,1.75038433075,69.05999755859,9.21930885315,0.49597263336,0.17516909540,0.26647439599,0.38619962335,0.00000000000,9355640.00000000000,0.08704480529,0.01080621313,0.61988645792,17.86178398132,81639435.99000000000,7.00000000000,18.18000030518,0,77.83000183105,62.20999908447,5.11415529251,4.07435035706,0.78250986338,1.79168009758,3.00000000000
464,KPSB.KL,Kumpulan Perangsang Selangor Bhd,Malaysia,Trading Companies & Distributors,2022,0.15464133024,58.18999862671,8.69171142578,0.26269415021,0.20114442706,0.39565974474,0.37845459580,0.00000000000,841590.93750000000,0.22635589540,0.08521193266,0.22243227065,-17.23589897156,14063409.09000000000,7.00000000000,25.00000000000,TRUE,61.00000000000,55.09999847412,8.86182212830,4.06996726990,6.40348529816,2.25400495529,3.00000000000
464,KPSB.KL,Kumpulan Perangsang Selangor Bhd,Malaysia,Trading Companies & Distributors,2023,0.16474284232,64.68000030518,8.66330146790,0.23421581089,0.16804932058,0.33785244823,0.45000901818,0.00000000000,18241830.00000000000,0.19520591199,0.05918508768,0.22689478099,-13.66458320618,294553.38000000000,7.00000000000,37.50000000000,TRUE,69.19999694824,59.75999832153,3.55548715591,4.05610752106,-1.87225568295,1.85405981541,3.00000000000
464,KPSB.KL,Kumpulan Perangsang Selangor Bhd,Malaysia,Trading Companies & Distributors,2024,0.21316576004,61.22999954224,8.55502510071,0.12070040405,0.21513247490,0.66984158754,0.56332385540,0.00000000000,-12195613.00000000000,0.18736493587,0.07506565750,0.28168064356,4.55796813965,4271262.31000000000,6.00000000000,37.50000000000,TRUE,68.79000091553,54.68000030518,5.11415529251,4.07435035706,0.78250986338,1.61655855179,3.00000000000
465,KREJ.KL,Kerjaya Prospek Group Bhd,Malaysia,Construction & Engineering,2022,1.94267559052,39.25999832153,8.50874519348,0.00843163580,0.17470879853,0.83110696077,0.09537893534,0.13950179517,10273948.00000000000,0.17508934438,0.14197270572,0.06431633234,8.69688224792,26100875.00000000000,5.00000000000,37.50000000000,TRUE,55.40999984741,25.40999984741,8.86182212830,4.06996726990,6.40348529816,1.67577755451,3.00000000000
465,KREJ.KL,Kerjaya Prospek Group Bhd,Malaysia,Construction & Engineering,2023,1.80686748028,36.79000091553,8.55164051056,0.01874935813,0.26247110963,0.89059269428,0.15050621331,0.05600772426,-13443296.00000000000,0.13215899467,0.13211821020,0.05732908845,25.81085395813,28691958.61000000000,5.00000000000,37.50000000000,TRUE,44.95000076294,22.97999954224,3.55548715591,4.05610752106,-1.87225568295,1.57272970676,3.00000000000
465,KREJ.KL,Kerjaya Prospek Group Bhd,Malaysia,Construction & Engineering,2024,1.32860493660,37.06000137329,8.69717979431,0.01256830897,0.48600524664,0.99273061752,0.12396282703,0.00018382700,10756327.00000000000,0.18518276513,0.11220714450,0.04378430918,28.02894210815,35873491.50000000000,6.00000000000,37.50000000000,TRUE,31.44000053406,37.41999816895,5.11415529251,4.07435035706,0.78250986338,1.35272037983,3.00000000000
466,KRIB.KL,Kossan Rubber Industries Bhd,Malaysia,Health Care Equipment & Supplies,2022,0.74842631817,28.25000000000,8.99274921417,0.01930925436,0.06580523401,0.63069844246,4.73402881622,0.00000000000,-274944320.00000000000,0.38612157106,0.06634230912,0.32815957069,-66.55258178711,36184545.45000000000,4.00000000000,11.10999965668,TRUE,25.22999954224,8.22999954224,8.86182212830,4.06996726990,6.40348529816,1.39775621891,3.00000000000
466,KRIB.KL,Kossan Rubber Industries Bhd,Malaysia,Health Care Equipment & Supplies,2023,0.78895878792,37.47999954224,8.96167659760,0.00412581209,0.05085662007,0.58337360620,5.94865608215,0.00000000000,-16707407.00000000000,0.46389678121,0.05692754686,0.32462608814,-34.92592239380,3554684.10000000000,5.00000000000,11.10999965668,TRUE,29.62000083923,18.64999961853,3.55548715591,4.05610752106,-1.87225568295,1.28673815727,3.00000000000
466,KRIB.KL,Kossan Rubber Industries Bhd,Malaysia,Health Care Equipment & Supplies,2024,0.81871491671,39.02000045776,8.96347332001,0.01921568066,0.07455308735,0.66167759895,3.18753361702,0.00000000000,-66068712.00000000000,0.40745282173,0.05951285735,0.38315403461,23.72340583801,27031557.74000000000,6.00000000000,22.21999931335,TRUE,29.28000068665,25.26000022888,5.11415529251,4.07435035706,0.78250986338,1.66614818573,3.00000000000
467,KWNF.KL,Kawan Food Bhd,Malaysia,Food Products,2022,0.84315931797,38.72000122070,8.02006912231,0.01388590690,0.11119508743,0.80134183168,0.86107569933,0.00000000000,2268427.25000000000,0.22058035433,0.09121713042,0.49357306957,3.27875041962,8744940.91000000000,6.00000000000,25.00000000000,FALSE,40.29000091553,32.38000106812,8.86182212830,4.06996726990,6.40348529816,1.00000000000,3.00000000000
467,KWNF.KL,Kawan Food Bhd,Malaysia,Food Products,2023,0.86058062315,53.22000122070,8.00165939331,0.00772646395,0.11846865714,0.80758196115,1.15941488743,0.00000000000,1246193.87500000000,0.23619678617,0.07906462997,0.46203473210,0.20539700985,6563971.68000000000,7.00000000000,25.00000000000,0,52.43000030518,29.84000015259,3.55548715591,4.05610752106,-1.87225568295,1.30283308029,3.00000000000
467,KWNF.KL,Kawan Food Bhd,Malaysia,Food Products,2024,0.84369271994,47.58000183105,8.01026630402,0.00604763813,0.11326482147,0.76386046410,1.06939053535,0.00000000000,-7336880.00000000000,0.17814032733,0.08174976707,0.46271982789,13.58006381989,7031781.56000000000,7.00000000000,40.00000000000,FALSE,40.00999832153,25.23999977112,5.11415529251,4.07435035706,0.78250986338,1.48077857494,3.00000000000
468,LAND.KL,Land & General Bhd,Malaysia,Real Estate Management & Development,2022,0.22504951060,47.70000076294,8.57635211945,0.13796801865,0.11878612638,0.36857083440,0.34706702828,0.00000000000,7152834.50000000000,0.06671421230,0.19676713645,0.08177143335,23.09657859802,6010204.08000000000,7.00000000000,11.10999965668,0,52.59999847412,28.09000015259,8.86182212830,4.06996726990,6.40348529816,1.44129347801,3.00000000000
468,LAND.KL,Land & General Bhd,Malaysia,Real Estate Management & Development,2023,0.23455129564,44.50999832153,8.55746364594,0.12617596984,0.13660508394,0.40717607737,0.17332434654,0.00000000000,-5967813.50000000000,0.10118818283,0.24138313532,0.08022228628,-18.81500053406,4633986.24000000000,8.00000000000,11.10999965668,0,50.59999847412,23.35000038147,3.55548715591,4.05610752106,-1.87225568295,1.76662611961,3.00000000000
468,LAND.KL,Land & General Bhd,Malaysia,Real Estate Management & Development,2024,0.21578364074,63.38999938965,8.59368324280,0.13582827151,0.15899233520,0.46650254726,0.19114883244,0.00000000000,2823675.25000000000,0.08514036983,0.25416627526,0.07779685408,41.35572433472,7980157.84000000000,6.00000000000,30.00000000000,0,56.56999969482,76.48000335693,5.11415529251,4.07435035706,0.78250986338,1.72599136829,3.00000000000
469,LBSB.KL,Lbs Bina Group Bhd,Malaysia,Real Estate Management & Development,2022,0.18459276855,49.27000045776,8.97619628906,0.22020803392,0.38239651918,0.62131935358,0.06590161473,0.00000000000,18805298.00000000000,0.02793165855,0.12991233170,0.10051491112,19.44994354248,31253300.00000000000,7.00000000000,25.00000000000,TRUE,29.95000076294,58.29999923706,8.86182212830,4.06996726990,6.40348529816,1.55021500587,3.00000000000
469,LBSB.KL,Lbs Bina Group Bhd,Malaysia,Real Estate Management & Development,2023,0.18943913281,62.68999862671,8.96865844727,0.17989397049,0.39779701829,0.65543657541,0.09205329418,0.00000000000,63899348.00000000000,0.05282522738,0.13170279562,0.10089317709,0.43583652377,36455124.18000000000,6.00000000000,37.50000000000,TRUE,57.13999938965,69.98000335693,3.55548715591,4.05610752106,-1.87225568295,2.72434496880,3.00000000000
469,LBSB.KL,Lbs Bina Group Bhd,Malaysia,Real Estate Management & Development,2024,0.17729879916,66.19000244141,8.98808193207,0.22031366825,0.31425052881,0.54765617847,0.16128815711,0.00000000000,-9699255.00000000000,0.09042160958,0.16084827483,0.06572023779,-18.39853668213,24277551.48000000000,6.00000000000,37.50000000000,TRUE,39.88999938965,85.22000122070,5.11415529251,4.07435035706,0.78250986338,2.56600952148,3.00000000000
470,LCBH.KL,Luxchem Corporation Bhd,Malaysia,Trading Companies & Distributors,2022,0.61611449718,25.94000053406,8.21249866486,0.07826969028,0.11542743444,0.40412244201,0.91037124395,0.00000000000,224213.64062500000,0.26815423369,0.09468402714,0.16429542005,-17.80455970764,11659606.82000000000,5.00000000000,33.33000183105,TRUE,52.63999938965,11.02000045776,8.86182212830,4.06996726990,6.40348529816,1.00000000000,3.00000000000
470,LCBH.KL,Luxchem Corporation Bhd,Malaysia,Trading Companies & Distributors,2023,0.62169659138,25.68000030518,8.20765304565,0.06976807863,0.11524640769,0.41251203418,0.67586463690,0.00000000000,-17249882.00000000000,0.33747583628,0.08984758705,0.16350644827,-21.96093940735,9480089.32000000000,5.00000000000,33.33000183105,TRUE,41.45999908447,20.37999916077,3.55548715591,4.05610752106,-1.87225568295,1.36057174206,3.00000000000
470,LCBH.KL,Luxchem Corporation Bhd,Malaysia,Trading Companies & Distributors,2024,0.53849679232,28.97999954224,8.26451683044,0.10066381097,0.16263200343,0.51875066757,0.51152288914,0.00000000000,-698247.56250000000,0.35875535011,0.12322980165,0.15234360099,25.02818870544,13207862.58000000000,5.00000000000,33.33000183105,TRUE,42.75999832153,21.54999923706,5.11415529251,4.07435035706,0.78250986338,1.38751292229,3.00000000000
471,LHEN.KL,Lii Hen Industries Bhd,Malaysia,Household Durables,2022,0.33851534128,29.71999931335,8.15308094025,0.05174389482,0.14170494676,0.64399272203,0.85104769468,0.00000000000,15552898.00000000000,0.34327349067,0.15316273272,0.38278684020,-7.68601036072,17321604.55000000000,5.00000000000,0.00000000000,0,49.31000137329,24.30999946594,8.86182212830,4.06996726990,6.40348529816,1.31731736660,3.00000000000
471,LHEN.KL,Lii Hen Industries Bhd,Malaysia,Household Durables,2023,0.31415569782,30.05999946594,8.18458557129,0.05467790365,0.14792118967,0.64001631737,0.70616352558,0.00000000000,-1941498.87500000000,0.32210412621,0.16432462633,0.38625586033,-12.28222465515,13113801.74000000000,6.00000000000,0.00000000000,0,48.09000015259,27.97999954224,3.55548715591,4.05610752106,-1.87225568295,1.57772183418,3.00000000000
471,LHEN.KL,Lii Hen Industries Bhd,Malaysia,Household Durables,2024,0.32306599617,26.87999916077,8.17819118500,0.06022359431,0.12249781191,0.59688627720,0.57670980692,0.00000000000,-1606094.50000000000,0.29683497548,0.16308884323,0.40505614877,-1.75483083725,3938634.74000000000,5.00000000000,11.10999965668,0,32.11999893188,33.84999847412,5.11415529251,4.07435035706,0.78250986338,2.27846622467,3.00000000000
472,LLBM.KL,Lion Industries Corporation Bhd,Malaysia,Metals & Mining,2022,0.03245739266,23.61000061035,8.84592914581,0.05801651627,0.35594317317,0.69145810604,0.00000000000,0.06748539954,-117454544.00000000000,0.05671859533,0.12324779481,0.29970669746,-38.00965118408,-70418409.09000000000,7.00000000000,40.00000000000,0,28.38999938965,15.88000011444,8.86182212830,4.06996726990,6.40348529816,1.64814710617,3.00000000000
472,LLBM.KL,Lion Industries Corporation Bhd,Malaysia,Metals & Mining,2023,0.03908134997,27.77000045776,8.75334930420,0.07086082548,0.40431821346,0.70097482204,0.00000000000,0.04404167831,-23057298.00000000000,0.03632012755,0.12028247863,0.33836409450,-28.83169555664,-87671895.42000000000,5.00000000000,40.00000000000,0,43.79000091553,19.75000000000,3.55548715591,4.05610752106,-1.87225568295,1.63221216202,3.00000000000
472,LLBM.KL,Lion Industries Corporation Bhd,Malaysia,Metals & Mining,2024,0.04036492482,30.76000022888,8.73931407928,0.10258762538,0.37748295069,0.63310462236,0.00000000000,0.05879276618,9386526.00000000000,0.05789042637,0.09103743732,0.33238559961,-10.85839843750,-19002909.58000000000,5.00000000000,33.33000183105,0,50.11000061035,26.26000022888,5.11415529251,4.07435035706,0.78250986338,1.66045236588,3.00000000000
473,LTER.KL,Luster Industries Bhd,Malaysia,Chemicals,2022,0.28433889151,16.20999908447,8.10175895691,0.12485764921,0.27602612972,0.55853664875,0.42255547643,0.00000000000,2247541.00000000000,0.13054975867,0.36185890436,0.23013989627,-2.70067143440,-4228790.91000000000,4.00000000000,0.00000000000,0,35.88000106812,0.00000000000,8.86182212830,4.06996726990,6.40348529816,0.00000000000,3.00000000000
473,LTER.KL,Luster Industries Bhd,Malaysia,Chemicals,2023,0.30452296138,21.11000061035,8.07104682922,0.11041142792,0.24504725635,0.52122724056,0.54511308670,0.00000000000,-2398721.25000000000,0.12445837259,0.37531509995,0.24077157676,-13.49402618408,361997.82000000000,4.00000000000,12.50000000000,0,34.29999923706,7.42999982834,3.55548715591,4.05610752106,-1.87225568295,0.00000000000,3.00000000000
473,LTER.KL,Luster Industries Bhd,Malaysia,Chemicals,2024,0.28284478188,18.21999931335,8.10311889648,0.11957657337,0.26153272390,0.53319054842,0.51140737534,0.00000000000,2108372.75000000000,0.14400079846,0.32282888889,0.22847190499,20.04222106934,1292594.00000000000,4.00000000000,14.28999996185,0,26.07999992371,6.92999982834,5.11415529251,4.07435035706,0.78250986338,1.00000000000,3.00000000000
474,MAGM.KL,Magnum Bhd,Malaysia,"Hotels, Restaurants & Leisure",2022,0.60100710392,28.59000015259,8.90237331390,0.25594544411,0.11191372573,0.35024628043,0.06594929099,0.00000000000,-316590.90625000000,0.05767218769,0.00028029201,0.02112146281,52.60609054565,22971818.18000000000,5.00000000000,16.67000007629,0,47.36000061035,16.26000022888,8.86182212830,4.06996726990,6.40348529816,2.03975272179,3.00000000000
474,MAGM.KL,Magnum Bhd,Malaysia,"Hotels, Restaurants & Leisure",2023,0.62593895197,26.17000007629,8.88379287720,0.22261461616,0.12059778720,0.39408943057,0.10097996145,0.00000000000,-3322222.25000000000,0.05382701382,0.00024513100,0.02257167548,1.94068717957,27558823.53000000000,5.00000000000,16.67000007629,0,48.49000167847,9.35000038147,3.55548715591,4.05610752106,-1.87225568295,1.54702591896,3.00000000000
474,MAGM.KL,Magnum Bhd,Malaysia,"Hotels, Restaurants & Leisure",2024,0.61238980293,41.16999816895,8.89640998840,0.20692980289,0.12890979648,0.44049498439,0.12252337486,0.00000000000,3386750.25000000000,0.06288847327,0.00019660000,0.02337690815,6.11347484589,34544986.57000000000,5.00000000000,28.56999969482,0,72.26999664307,23.54000091553,5.11415529251,4.07435035706,0.78250986338,1.38430047035,3.00000000000
475,MAHS.KL,Mah Sing Group Bhd,Malaysia,Real Estate Management & Development,2022,0.49471190572,52.90000152588,9.16202735901,0.22207371891,0.22411262989,0.50583076477,0.07542894036,0.00000000000,-7209091.00000000000,0.04391117394,0.26470959187,0.07043550909,25.02674293518,42454090.91000000000,4.00000000000,42.86000061035,TRUE,36.34999847412,57.86999893188,8.86182212830,4.06996726990,6.40348529816,1.64950013161,3.00000000000
475,MAHS.KL,Mah Sing Group Bhd,Malaysia,Real Estate Management & Development,2023,0.50410670042,56.59999847412,9.14550399780,0.21134839952,0.20179609954,0.47682562470,0.07465936989,0.00000000000,65483224.00000000000,0.09366873652,0.23833234608,0.07086701691,7.69133520126,48405010.89000000000,4.00000000000,42.86000061035,TRUE,35.75999832153,69.08000183105,3.55548715591,4.05610752106,-1.87225568295,1.79374396801,3.00000000000
475,MAHS.KL,Mah Sing Group Bhd,Malaysia,Real Estate Management & Development,2024,0.41687458754,58.52000045776,9.22802162170,0.26997074485,0.28111347556,0.58644020557,0.05334842950,0.00004474890,65508504.00000000000,0.11200062186,0.20798560977,0.06870447844,-0.54142719507,53513652.64000000000,4.00000000000,28.56999969482,TRUE,40.11999893188,70.94999694824,5.11415529251,4.07435035706,0.78250986338,1.72697901726,3.00000000000
477,MATE.KL,Magni-Tech Industries Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2022,1.11647868156,24.69000053406,8.29623794556,0.00000000000,0.07119797915,0.90128749609,0.11260575801,0.00000000000,-2684547.00000000000,0.48002737761,0.29749989510,0.06507126242,19.67563056946,21393261.55000000000,5.00000000000,20.00000000000,0,29.52000045776,15.90999984741,8.86182212830,4.06996726990,6.40348529816,1.24507701397,3.00000000000
477,MATE.KL,Magni-Tech Industries Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2023,0.98693245649,21.51000022888,8.34479427338,0.00000000000,0.14471974969,0.95216262341,0.77880823612,0.00000000000,20379442.00000000000,0.57093226910,0.29980003834,0.05114303529,3.38105869293,26920272.54000000000,5.00000000000,20.00000000000,0,21.04999923706,16.32999992371,3.55548715591,4.05610752106,-1.87225568295,1.19258749485,3.00000000000
477,MATE.KL,Magni-Tech Industries Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2024,0.89118337631,22.29999923706,8.38706111908,0.00000000000,0.15392568707,0.95728433132,2.55949258804,0.00000000000,-21063312.00000000000,0.43424209952,0.29118108749,0.06082284078,22.53373908997,32182977.74000000000,5.00000000000,20.00000000000,0,21.27000045776,12.93000030518,5.11415529251,4.07435035706,0.78250986338,2.33435797691,3.00000000000
478,MAYB.KL,Maybulk Bhd,Malaysia,Marine Transportation,2022,0.47877442837,27.48999977112,8.16222858429,0.05179534107,0.23810745776,1.00000000000,0.37703496218,0.00000000000,39119320.00000000000,0.57192736864,0.00524351420,0.37815400958,-29.25309753418,21177500.00000000000,6.00000000000,14.28999996185,0,55.90000152588,23.37999916077,8.86182212830,4.06996726990,6.40348529816,1.57348608971,3.00000000000
478,MAYB.KL,Maybulk Bhd,Malaysia,Marine Transportation,2023,0.59337216616,20.68000030518,8.06810379028,0.00266888202,0.02543725446,0.93413585424,10.66459178925,0.00000000000,-14835076.00000000000,0.46666619182,0.01478221454,0.22415439785,-20.59463310242,10816122.00000000000,6.00000000000,20.00000000000,0,20.44000053406,28.92000007629,3.55548715591,4.05610752106,-1.87225568295,1.55865025520,3.00000000000
478,MAYB.KL,Maybulk Bhd,Malaysia,Marine Transportation,2024,0.46562510729,29.07999992371,8.16666126251,0.21488705277,0.01191665232,0.04699649289,11.91976928711,0.00000000000,-9696956.00000000000,0.51285958290,0.01009446383,0.45225334167,-24.27219200134,633616.83000000000,7.00000000000,16.67000007629,0,24.15999984741,38.47999954224,5.11415529251,4.07435035706,0.78250986338,1.71120584011,3.00000000000
479,MBMR.KL,MBM Resources Bhd,Malaysia,Distributors,2022,0.80554419756,33.97999954224,8.75942611694,0.00147710706,0.07099210471,0.37866914272,0.50236201286,0.00000000000,8968636.00000000000,0.11414065212,0.04573654011,0.07050488144,42.85945129395,67523409.09000000000,8.00000000000,14.28999996185,FALSE,44.25000000000,29.84000015259,8.86182212830,4.06996726990,6.40348529816,1.37430274487,3.00000000000
479,MBMR.KL,MBM Resources Bhd,Malaysia,Distributors,2023,0.81011128426,42.47000122070,8.75253963470,0.00786970556,0.06311980635,0.34999999404,0.57266122103,0.00000000000,-19174074.00000000000,0.07477688789,0.06202516332,0.07339602709,0.37088122964,80235511.98000000000,7.00000000000,16.67000007629,FALSE,64.73999786377,35.27999877930,3.55548715591,4.05610752106,-1.87225568295,1.89467942715,3.00000000000
479,MBMR.KL,MBM Resources Bhd,Malaysia,Distributors,2024,0.76078736782,47.83000183105,8.78766250610,0.02062911727,0.06541087478,0.34884458780,0.60061591864,0.00000000000,13328335.00000000000,0.10221356899,0.04167974368,0.07437241077,5.68248319626,83493733.21000000000,11.00000000000,28.56999969482,0,66.70999908447,39.72000122070,5.11415529251,4.07435035706,0.78250986338,1.94096827507,3.00000000000
481,MEGA.KL,Mega First Corporation Bhd,Malaysia,Independent Power and Renewable Electricity Producers,2022,0.87045675516,47.54999923706,8.98890590668,0.17083354294,0.11166226119,0.31131660938,0.28266397119,0.00000000000,51997272.00000000000,0.12158493698,0.03447918221,0.14005520940,38.60492706299,108119772.70000000000,5.00000000000,18.18000030518,0,38.41999816895,51.50999832153,8.86182212830,4.06996726990,6.40348529816,2.31806349754,3.00000000000
481,MEGA.KL,Mega First Corporation Bhd,Malaysia,Independent Power and Renewable Electricity Producers,2023,0.84529751539,50.06000137329,8.99221038818,0.20345726609,0.13530731201,0.42026850581,0.26862516999,0.00000000000,-4322222.00000000000,0.11787813902,0.02922027372,0.14378835261,-5.71369266510,98396514.16000000000,5.00000000000,25.00000000000,0,42.81999969482,49.66999816895,3.55548715591,4.05610752106,-1.87225568295,1.21712255478,3.00000000000
