Index,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF
94,DIVI.NS,Divi's Laboratories Ltd,India,Life Sciences Tools & Services,2020,12.4386778,61.7575232,9.1682427,0.0004483,0.1032535,0.7519365,0.0195962,0.1864217,271705156.0769510,0.2450042,0.2020026,0.4092734,33.0756986,271311374.5436650,7.0000000,23.0769231,TRUE,62.0513190,55.0034277,-5.7777247,3.2803604,4.8148579
94,DIVI.NS,Divi's Laboratories Ltd,India,Life Sciences Tools & Services,2019,16.3647067,63.6768419,9.0542539,0.0045515,0.1085828,0.7561145,0.0249668,0.0023443,5449139.1554830,0.1159006,0.2211488,0.4332322,0.1528034,182727357.2006960,6.0000000,25.0000000,TRUE,67.8749524,55.4337794,3.8714369,3.3099342,2.4055172
94,DIVI.NS,Divi's Laboratories Ltd,India,Life Sciences Tools & Services,2018,16.1346877,67.1310508,9.0651810,0.0131372,0.1053401,0.7832300,0.0153528,0.0000000,3318878.2885227,0.2097952,0.2277573,0.3204217,18.9758042,195539173.1714370,5.0000000,10.0000000,TRUE,83.7645563,53.0190418,6.4538513,3.2936397,3.8842403
95,DIXO.NS,Dixon Technologies (India) Ltd,India,Household Durables,2024,5.8672340,49.6454447,9.2927399,0.0400170,0.7512100,0.9155879,0.0000000,0.0157173,3554125.2194266,0.2384257,0.2381124,0.1750094,114.2631687,144245757.7530720,6.0000000,12.5000000,TRUE,60.7666799,48.6794322,6.4842236,3.4308268,3.2018101
95,DIXO.NS,Dixon Technologies (India) Ltd,India,Household Durables,2023,14.0173403,44.3940804,8.9236617,0.0699397,0.6767723,0.8933316,0.0418461,0.0000000,-1986802.6394721,0.0417087,0.2545795,0.2860008,43.0307592,44981403.7192562,6.0000000,14.2857143,TRUE,62.0201728,48.6719434,9.1907549,3.4031412,2.5919495
95,DIXO.NS,Dixon Technologies (India) Ltd,India,Household Durables,2022,20.5534217,44.7028017,8.7555325,0.0968259,0.6284932,0.8663935,0.0729550,0.0000000,4939143.1353457,0.0528224,0.2174880,0.2800747,5.2929812,31046738.0720545,7.0000000,14.2857143,TRUE,64.1555857,42.0533842,7.6093650,3.3705960,5.8971419
95,DIXO.NS,Dixon Technologies (India) Ltd,India,Household Durables,2021,20.5808258,0.0000000,8.7509067,0.1559209,0.6396496,0.8340136,0.0644982,0.0000000,14835035.9808910,0.1054717,0.2767461,0.2282444,59.8512710,25075953.8032237,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
95,DIXO.NS,Dixon Technologies (India) Ltd,India,Household Durables,2020,30.1695838,0.0000000,8.5900444,0.1035040,0.6574055,0.8873081,0.0341261,0.0000000,-4350069.0484980,0.0965529,0.2773348,0.2145179,50.9455667,21848202.6881059,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
95,DIXO.NS,Dixon Technologies (India) Ltd,India,Household Durables,2019,52.1671748,0.0000000,8.3527524,0.1057180,0.6092257,0.8945426,0.0925120,0.0000000,10782711.4279267,0.0688032,0.2995944,0.2422189,35.3928732,15995659.2728286,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
95,DIXO.NS,Dixon Technologies (India) Ltd,India,Household Durables,2018,53.8334643,0.0000000,8.3339177,0.0946382,0.6225042,0.8338096,0.0155287,0.0000000,254379.8785776,0.0214764,0.2802559,0.1708564,-1.5604672,9158441.7461694,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
96,DLF.NS,DLF Ltd,India,Real Estate Management & Development,2024,2.6221907,71.7315701,9.9101188,0.0590531,0.3195396,0.8245129,0.0107660,0.0025160,-75169268.5781158,0.1719565,0.3543915,0.0114926,24.6640851,315331667.6418960,6.0000000,26.6666667,TRUE,61.8801394,74.8540770,6.4842236,3.4308268,3.2018101
96,DLF.NS,DLF Ltd,India,Real Estate Management & Development,2023,3.0176697,77.2157299,9.8591408,0.0802135,0.2345843,0.6786144,0.0076714,0.0109369,142348938.2123580,0.1083976,0.3510337,0.0139696,8.2609341,195610737.8524300,4.0000000,28.5714286,TRUE,67.8090565,81.3576163,9.1907549,3.4031412,2.5919495
96,DLF.NS,DLF Ltd,India,Real Estate Management & Development,2022,3.2930691,68.0385099,9.8171538,0.0618231,0.2026234,0.6728303,0.0139736,0.0002380,-11988571.0808179,0.0440520,0.3590200,0.0165370,-7.9820194,133996798.9289190,5.0000000,12.5000000,TRUE,57.4527935,66.4036583,7.6093650,3.3705960,5.8971419
96,DLF.NS,DLF Ltd,India,Real Estate Management & Development,2021,3.1705462,68.4935837,9.8399376,0.0796490,0.1977452,0.6432205,0.0158138,0.0021328,-96097133.9132085,0.0167184,0.3829656,0.0226692,1.7564299,111146988.0660960,7.0000000,11.7647059,TRUE,63.9162639,64.6504909,9.6895925,3.3501731,8.3549077
96,DLF.NS,DLF Ltd,India,Real Estate Management & Development,2020,2.9253189,56.9515041,9.8747201,0.1256279,0.2294599,0.6460900,0.0258757,0.0121835,-78364370.9750195,0.0367294,0.3847247,0.0238281,-8.3210326,65259130.1256546,7.0000000,5.8823529,TRUE,62.5368828,36.7149845,-5.7777247,3.2803604,4.8148579
96,DLF.NS,DLF Ltd,India,Real Estate Management & Development,2019,2.9053057,47.0820943,9.8806369,0.1457255,0.2743542,0.6891631,0.0148350,0.0238049,-352829450.5727900,0.0360868,0.3929115,0.0276902,-33.2310633,57981840.6276134,9.0000000,5.8823529,TRUE,58.7327740,32.7537031,3.8714369,3.3099342,2.4055172
96,DLF.NS,DLF Ltd,India,Real Estate Management & Development,2018,2.2539224,43.8000865,9.9855913,0.2573495,0.3863156,0.7753032,0.0726860,0.0356558,422288132.4082100,0.0716135,0.3288664,0.0233331,17.4018340,53234200.6360220,4.0000000,7.1428571,TRUE,56.8646301,20.0220273,6.4538513,3.2936397,3.8842403
97,DLPA.NS,Dr. Lal PathLabs Ltd,India,Health Care Providers & Services,2024,9.9116740,59.0479571,8.5023435,0.0579471,0.1480988,0.7395216,0.0597336,0.0988638,-7993797.5424225,0.4623295,0.0147939,0.1248828,7.8262867,57607021.6500878,5.0000000,30.0000000,FALSE,69.4968777,50.9561558,6.4842236,3.4308268,3.2018101
97,DLPA.NS,Dr. Lal PathLabs Ltd,India,Health Care Providers & Services,2023,10.8642170,63.7657877,8.4693162,0.1005430,0.1887577,0.7641294,0.0536647,0.1368323,11661907.6184763,0.3894837,0.0157816,0.1412798,8.8239632,43466466.7066587,5.0000000,30.0000000,FALSE,77.7372140,47.2657536,9.1907549,3.4031412,2.5919495
97,DLPA.NS,Dr. Lal PathLabs Ltd,India,Health Care Providers & Services,2022,11.1073397,58.7900609,8.4629303,0.1758475,0.1969150,0.6531023,0.0287875,0.1048843,-13931840.3115871,0.3205609,0.0148946,0.1693391,-10.7388449,29342380.7205453,4.0000000,25.0000000,0.0000000,66.0035753,47.6125095,7.6093650,3.3705960,5.8971419
97,DLPA.NS,Dr. Lal PathLabs Ltd,India,Health Care Providers & Services,2021,10.4642730,49.8423487,8.4902172,0.2269372,0.2130554,0.5916017,0.0419450,0.1522202,17640913.0793371,0.3953630,0.0234921,0.1831558,27.2007776,46150795.6374981,7.0000000,27.2727273,FALSE,61.9315583,35.6193616,9.6895925,3.3501731,8.3549077
97,DLPA.NS,Dr. Lal PathLabs Ltd,India,Health Care Providers & Services,2020,14.5722740,0.0000000,8.3563188,0.0905810,0.1650996,0.6589097,0.0953497,0.1313074,6505325.6217783,0.7375149,0.0268580,0.1878050,22.4291557,40537484.4469967,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
97,DLPA.NS,Dr. Lal PathLabs Ltd,India,Health Care Providers & Services,2019,17.7968927,0.0000000,8.2610982,0.0941355,0.1653977,0.6656174,0.0531616,0.1343485,8937782.9105439,0.6162101,0.0453458,0.2198215,1.5189205,30210797.3929088,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
97,DLPA.NS,Dr. Lal PathLabs Ltd,India,Health Care Providers & Services,2018,20.7939931,0.0000000,8.1976451,0.0000000,0.1268262,0.9537944,0.1715424,0.0968932,9184590.9222319,0.6924731,0.0275112,0.1499817,7.1623790,28977594.6805435,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
98,DPFE.NS,Deepak Fertilisers and Petrochemicals Corp Ltd,India,Chemicals,2024,1.3613369,48.8106600,9.1871351,0.3158267,0.2681892,0.5102084,0.0696133,0.0082578,15117612.6389702,0.0479709,0.0865077,0.5575488,15.5119203,110552369.8069050,7.0000000,18.1818182,TRUE,50.2114415,45.8364712,6.4842236,3.4308268,3.2018101
98,DPFE.NS,Deepak Fertilisers and Petrochemicals Corp Ltd,India,Chemicals,2023,1.4811574,34.7185277,9.1646789,0.3406773,0.2508105,0.4602561,0.0734049,0.0000526,-6526694.6610678,0.0521566,0.1024458,0.5534223,-24.3212564,56095980.8038392,7.0000000,18.1818182,TRUE,57.6448847,34.7717669,9.1907549,3.4031412,2.5919495
98,DPFE.NS,Deepak Fertilisers and Petrochemicals Corp Ltd,India,Chemicals,2022,1.5901209,34.9870636,9.1430517,0.3238606,0.2466823,0.4433926,0.0541632,0.0110890,14381694.2551120,0.1170405,0.1157898,0.5187191,36.2319762,148597857.8383640,5.0000000,18.1818182,TRUE,70.6191129,26.2283982,7.6093650,3.3705960,5.8971419
98,DPFE.NS,Deepak Fertilisers and Petrochemicals Corp Ltd,India,Chemicals,2021,1.9078436,0.0000000,9.0614688,0.3037818,0.2562896,0.4611241,0.0684013,0.0008920,383392.1376944,0.1558559,0.1250833,0.5685926,27.1274601,90575404.4062428,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
98,DPFE.NS,Deepak Fertilisers and Petrochemicals Corp Ltd,India,Chemicals,2020,2.2109760,0.0000000,8.9908068,0.3621195,0.2788852,0.4479578,0.0513130,0.0079911,83405.1164253,0.1023453,0.0922434,0.5782004,27.6928403,55572418.8851060,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
98,DPFE.NS,Deepak Fertilisers and Petrochemicals Corp Ltd,India,Chemicals,2019,2.3257089,0.0000000,8.9638250,0.4350123,0.3602045,0.5255628,0.0498306,0.0183488,9136766.0918854,0.0337984,0.1010860,0.5663511,-36.1813664,11815539.0068098,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
98,DPFE.NS,Deepak Fertilisers and Petrochemicals Corp Ltd,India,Chemicals,2018,2.0654108,0.0000000,9.0123536,0.4260011,0.4437950,0.6292651,0.0263458,0.0035138,-448106.3891298,0.0476099,0.1221604,0.4972245,4.6831483,10620121.4223764,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
99,DPNT.NS,Deepak Nitrite Ltd,India,Chemicals,2024,3.1777606,42.0105555,8.9557741,0.1641700,0.1195646,0.3962044,0.0601565,0.0160541,-6853130.4856641,0.1460043,0.1267675,0.5246726,5.1623786,81611468.6951434,6.0000000,8.3333333,TRUE,21.0495130,28.2056376,6.4842236,3.4308268,3.2018101
99,DPNT.NS,Deepak Nitrite Ltd,India,Chemicals,2023,3.8967365,40.8028324,8.8641550,0.0469274,0.1287782,0.6040782,0.0368889,0.0342852,24034793.0413917,0.1120022,0.1296000,0.4948345,-5.0163270,97287342.5314937,5.0000000,7.6923077,TRUE,24.4360327,28.1196678,9.1907549,3.4031412,2.5919495
99,DPNT.NS,Deepak Nitrite Ltd,India,Chemicals,2022,4.5167257,45.6222196,8.7953503,0.0142062,0.1547671,0.7641271,0.0297697,0.0027317,1800146.0564752,0.0864322,0.1777318,0.4281987,8.2707527,103700097.3709830,5.0000000,8.3333333,TRUE,24.3310243,30.0326666,7.6093650,3.3705960,5.8971419
99,DPNT.NS,Deepak Nitrite Ltd,India,Chemicals,2021,4.8485694,0.0000000,8.7661990,0.0711055,0.1685875,0.6839801,0.0172040,0.0022571,1839228.2619293,0.1290925,0.1399787,0.4596295,50.3399937,140529687.1994460,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
99,DPNT.NS,Deepak Nitrite Ltd,India,Chemicals,2020,5.8443785,0.0000000,8.6873495,0.1656433,0.1554588,0.4560458,0.0056732,0.0016150,922925.4686410,0.0681941,0.1193186,0.5736736,6.1693394,106076267.8261350,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
99,DPNT.NS,Deepak Nitrite Ltd,India,Chemicals,2019,6.6724168,0.0000000,8.6293317,0.3449593,0.2334188,0.4575976,0.0028573,0.0000000,-108850.0391595,0.0006712,0.1327740,0.6152758,43.8647075,81110535.8873269,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
99,DPNT.NS,Deepak Nitrite Ltd,India,Chemicals,2018,6.6844045,0.0000000,8.6265585,0.4052610,0.3018083,0.4760423,0.0260267,0.0000000,-934692.1075455,0.0083553,0.1500776,0.5924054,51.5994358,25102818.7337381,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
100,DSTV.NS,Dish TV India Ltd,India,Media,2024,0.3998869,36.3201152,8.4307308,0.0150665,2.3985910,0.9962338,0.0000000,0.0156004,724400.2340550,0.0665371,0.0900646,0.5765282,-17.6380121,-57069631.3633704,16.0000000,33.3333333,TRUE,26.2823337,22.3098553,6.4842236,3.4308268,3.2018101
100,DSTV.NS,Dish TV India Ltd,India,Media,2023,0.3350298,49.7640911,8.5119258,0.0008305,2.0140746,0.9983533,0.0000000,0.0109813,-845830.8338332,0.0406372,0.1425618,0.4974420,-19.0917146,-235941211.7576480,20.0000000,66.6666667,FALSE,58.5715790,24.7278789,9.1907549,3.4031412,2.5919495
100,DSTV.NS,Dish TV India Ltd,India,Media,2022,0.1995225,38.9340274,8.7391462,0.0165551,1.1712056,0.9967421,0.0069728,0.0000000,-62074.0019474,0.0250479,0.0763200,0.2949363,-25.4394532,-204909931.8403120,9.0000000,20.0000000,TRUE,39.7431926,13.8478275,7.6093650,3.3705960,5.8971419
100,DSTV.NS,Dish TV India Ltd,India,Media,2021,0.1251294,0.0000000,8.9437425,0.0566306,0.8492970,0.9879883,0.0065883,0.0054619,-2666617.4800465,0.0188414,0.0487256,0.3122324,-16.8937670,-246007320.0230830,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
100,DSTV.NS,Dish TV India Ltd,India,Media,2020,0.0870246,0.0000000,9.1036335,0.0874390,0.6812109,0.9586347,0.0189506,0.0000000,-2562314.5603457,0.0137945,0.0380893,0.2678443,-5.8885042,-162689199.7210710,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
100,DSTV.NS,Dish TV India Ltd,India,Media,2019,0.0704221,0.0000000,9.1878036,0.1538784,0.6194529,0.9268079,0.0203389,0.0000000,2745144.8900216,0.0093627,0.0304863,0.2990411,-47.0353761,-180033982.4512500,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
100,DSTV.NS,Dish TV India Ltd,India,Media,2018,0.0523859,0.0000000,9.3167376,0.1922711,0.5288981,0.8567855,0.0164168,0.0031480,-30345475.5709743,0.0105878,0.0371822,0.2868800,25.2301181,-168171436.8314540,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
101,DWAR.NS,Dwarikesh Sugar Industries Ltd,India,Food Products,2024,0.4886179,32.5196490,8.2334924,0.3467399,0.3260564,0.7263798,0.0461641,0.0410154,9532322.9959040,0.0566872,0.5140117,0.3738994,-22.4665886,2730918.6658865,5.0000000,14.2857143,TRUE,34.6977735,54.3478181,6.4842236,3.4308268,3.2018101
101,DWAR.NS,Dwarikesh Sugar Industries Ltd,India,Food Products,2023,0.5006211,31.8618303,8.2299449,0.3220278,0.2704074,0.6451337,0.0014776,0.0000000,-12273.5452909,0.0005939,0.5247021,0.4122664,-19.8671385,10020095.9808038,5.0000000,12.5000000,TRUE,40.2418076,42.5969019,9.1907549,3.4031412,2.5919495
101,DWAR.NS,Dwarikesh Sugar Industries Ltd,India,Food Products,2022,0.5566579,0.0000000,8.1925516,0.2927121,0.2330195,0.5521282,0.0022389,0.0000000,52969.8149951,0.0004346,0.4409617,0.4549218,-1.8166996,12756888.9970789,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,7.6093650,3.3705960,5.8971419
101,DWAR.NS,Dwarikesh Sugar Industries Ltd,India,Food Products,2021,0.4677668,0.0000000,8.2718966,0.3682625,0.3674492,0.6989724,0.0004459,0.0000000,11119.6894919,0.0001551,0.5338521,0.3737854,3.6870741,20449622.8001065,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
101,DWAR.NS,Dwarikesh Sugar Industries Ltd,India,Food Products,2020,0.4441293,0.0000000,8.2958627,0.4216510,0.4813271,0.8028926,0.0002130,0.0000000,-242257.6807908,0.0002229,0.5921645,0.2839654,41.7571417,12516004.2112747,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
101,DWAR.NS,Dwarikesh Sugar Industries Ltd,India,Food Products,2019,0.3981158,0.0000000,8.3296674,0.5258656,0.5636825,0.8059047,0.0021165,0.0000000,186943.3050589,0.0012916,0.5674035,0.2685792,13.1796408,8004672.5870468,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
101,DWAR.NS,Dwarikesh Sugar Industries Ltd,India,Food Products,2018,0.4289113,0.0000000,8.2951882,0.4802813,0.5393662,0.8167332,0.0006950,0.0000000,-282885.2269442,0.0004896,0.6038339,0.2458161,-30.0317442,13747643.8276959,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
102,EASM.NS,Easy Trip Planners Ltd,India,"Hotels, Restaurants & Leisure",2024,2.5820970,31.9182002,8.1304689,0.0326128,0.2498522,0.6648902,0.0000000,0.1241674,4133762.4341720,0.3290677,0.0017939,0.0455927,-2.9946938,12715740.1989468,14.0000000,16.6666667,TRUE,38.8790188,35.8192432,6.4842236,3.4308268,3.2018101
102,EASM.NS,Easy Trip Planners Ltd,India,"Hotels, Restaurants & Leisure",2023,3.4121107,34.7071791,8.0302439,0.0217880,0.2739150,0.8467081,0.0000000,0.1136331,16389562.0875825,0.3086502,0.0954227,0.0216313,29.7037741,10226274.7450510,14.0000000,16.6666667,TRUE,44.2977201,39.8614514,9.1907549,3.4031412,2.5919495
102,EASM.NS,Easy Trip Planners Ltd,India,"Hotels, Restaurants & Leisure",2022,4.3944124,40.1181193,7.9285044,0.1245762,0.4579698,0.9762958,0.0000000,0.0693050,-4011806.2317429,0.4327698,0.3763601,0.0229548,76.1606383,16322176.2414800,14.0000000,16.6666667,TRUE,60.3313126,40.4360397,7.6093650,3.3705960,5.8971419
102,EASM.NS,Easy Trip Planners Ltd,India,"Hotels, Restaurants & Leisure",2021,6.1030586,0.0000000,7.8037441,0.1043138,0.5055418,0.9879202,0.0000000,0.2747344,-8868215.8695360,0.3636403,0.2425370,0.0172342,112.5400232,13955210.3123263,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
102,EASM.NS,Easy Trip Planners Ltd,India,"Hotels, Restaurants & Leisure",2020,7.4266448,0.0000000,7.7354010,0.0551191,0.5329583,0.9018339,1.0779669,0.0000000,6983742.8387820,0.8435897,0.0000000,0.0190025,-22.0316360,8341878.9395245,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
102,EASM.NS,Easy Trip Planners Ltd,India,"Hotels, Restaurants & Leisure",2019,9.8647895,0.0000000,7.5840473,0.0284666,0.5112321,0.7856420,0.8853628,0.0000000,-2734974.8477628,0.5750396,0.0000000,0.0267624,28.0409505,4366296.0021181,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
102,EASM.NS,Easy Trip Planners Ltd,India,"Hotels, Restaurants & Leisure",2018,10.9203496,0.0000000,7.5457794,0.0011107,0.5777708,0.8018544,0.6126609,0.0000000,3816420.9309049,0.6719138,0.0000000,0.0294011,-4.9439908,4240965.5969934,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
103,ECLE.NS,eClerx Services Limited,India,Professional Services,2024,6.4931934,72.2082517,8.5660015,0.1138532,0.1401026,0.5247187,1.1972218,0.0044630,21971094.2071387,0.3553894,0.0000722,0.1573679,12.2234832,63342188.4142774,5.0000000,18.1818182,TRUE,84.3974184,66.3153282,6.4842236,3.4308268,3.2018101
103,ECLE.NS,eClerx Services Limited,India,Professional Services,2023,6.5028749,64.7736865,8.5438883,0.0911303,0.1246456,0.5436786,0.9375495,0.0045130,-7684823.0353929,0.4837679,0.0002212,0.1269385,8.9081108,61395440.9118176,5.0000000,11.1111111,0.0000000,79.4458378,58.6740772,9.1907549,3.4031412,2.5919495
103,ECLE.NS,eClerx Services Limited,India,Professional Services,2022,7.5349616,68.2123410,8.4447470,0.0846065,0.1530945,0.6113763,1.1930642,0.0000542,-279333.0087634,0.3074932,0.0001984,0.1223144,13.2315185,59540043.8169426,5.0000000,12.5000000,0.0000000,84.3699847,58.1007318,7.6093650,3.3705960,5.8971419
103,ECLE.NS,eClerx Services Limited,India,Professional Services,2021,7.8982345,64.2556629,8.4357025,0.0788071,0.1458326,0.6009313,1.2862609,0.0154596,9391394.6251321,0.3087507,0.0002527,0.1032705,33.0568993,55039564.4876116,7.0000000,11.1111111,0.0000000,79.7366262,53.2499259,9.6895925,3.3501731,8.3549077
103,ECLE.NS,eClerx Services Limited,India,Professional Services,2020,7.8520041,0.0000000,8.4386577,0.0870097,0.1423155,0.5633273,1.2187690,0.0003232,23853726.5679478,0.3894340,0.0001589,0.1084673,12.0964571,38670030.2172635,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
103,ECLE.NS,eClerx Services Limited,India,Professional Services,2019,9.4716087,0.0000000,8.3625532,0.0902109,0.1326405,0.5358065,0.7577847,0.0000000,6496090.6906668,0.4398530,0.0001751,0.1191114,-7.7198052,27739768.7600388,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
103,ECLE.NS,eClerx Services Limited,India,Professional Services,2018,9.1262802,0.0000000,8.3633766,0.0010481,0.0926075,0.6851140,0.8487006,0.0000000,-11188927.4356750,0.4757199,0.0002248,0.0519837,-1.3650438,33001011.8531367,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
104,EICH.NS,Eicher Motors Ltd,India,Automobiles,2024,6.0551518,53.3784182,9.5024481,0.0168589,0.1569778,0.7257295,0.0513294,0.0000000,14110005.8513751,0.1583091,0.0638391,0.0992125,11.3137482,554059684.0257460,7.0000000,12.5000000,TRUE,48.2279893,54.4070388,6.4842236,3.4308268,3.2018101
104,EICH.NS,Eicher Motors Ltd,India,Automobiles,2023,6.7606457,57.4823141,9.4432312,0.0181356,0.1555872,0.7080139,0.0297937,0.0000000,5449310.1379724,0.0748851,0.0674211,0.1052364,12.8617444,480025194.9610080,6.0000000,16.6666667,TRUE,51.2801299,54.8514775,9.1907549,3.4031412,2.5919495
104,EICH.NS,Eicher Motors Ltd,India,Automobiles,2022,7.9636411,43.8854499,9.3685874,0.0150232,0.1684884,0.7687909,0.0274564,0.0000000,1024829.6007790,0.0603699,0.0765516,0.1199903,29.5616265,354666504.3816940,6.0000000,16.6666667,TRUE,40.9115495,37.5534631,7.6093650,3.3705960,5.8971419
104,EICH.NS,Eicher Motors Ltd,India,Automobiles,2021,8.7980627,42.4493841,9.3292918,0.0066484,0.1841468,0.8303279,0.0169373,0.0000000,-6530841.3283549,0.2065360,0.0788810,0.1375484,13.7887057,220891841.2572100,7.0000000,16.6666667,TRUE,45.1820243,34.2330982,9.6895925,3.3501731,8.3549077
104,EICH.NS,Eicher Motors Ltd,India,Automobiles,2020,9.4037818,38.3450992,9.2989828,0.0150598,0.1805674,0.8424242,0.0358033,0.0000000,6960908.9790393,0.5704552,0.0669233,0.1480938,-1.8724275,184159864.3641390,8.0000000,16.6666667,TRUE,34.3599548,34.5502859,-5.7777247,3.2803604,4.8148579
